f_crop,f_prod_system,f_region,x0_crops
"Strawberries, greenhouse",conventional,821,12.75874915
"Strawberries, greenhouse",conventional,831,61.45195801
"Strawberries, greenhouse",conventional,911,34.7123628
"Strawberries, greenhouse",conventional,912,720.7077693
"Strawberries, greenhouse",conventional,913,76.39252034
"Strawberries, greenhouse",organic,1011,556.8690698
"Strawberries, greenhouse",organic,111,21.90558706
"Strawberries, greenhouse",organic,1111,1713.909053
"Strawberries, greenhouse",organic,1112,40.04797383
"Strawberries, greenhouse",organic,112,46.95331278
"Strawberries, greenhouse",organic,1121,470.5162887
"Strawberries, greenhouse",organic,1122,1.601142
"Strawberries, greenhouse",organic,1123,113.1023242
"Strawberries, greenhouse",organic,1124,16.36802121
"Strawberries, greenhouse",organic,1131,0.777946047
"Strawberries, greenhouse",organic,1211,1266.878637
"Strawberries, greenhouse",organic,1212,77.36447807
"Strawberries, greenhouse",organic,1213,11.15804091
"Strawberries, greenhouse",organic,1214,131.4006306
"Strawberries, greenhouse",organic,1215,25.9250406
"Strawberries, greenhouse",organic,1216,214.6673101
"Strawberries, greenhouse",organic,1221,1.714455073
"Strawberries, greenhouse",organic,1222,543.992375
"Strawberries, greenhouse",organic,1311,86.86263426
"Strawberries, greenhouse",organic,1321,110.1363351
"Strawberries, greenhouse",organic,1322,1.715453706
"Strawberries, greenhouse",organic,1331,89.89528613
"Strawberries, greenhouse",organic,1411,1.297772214
"Strawberries, greenhouse",organic,1412,5.25074322
"Strawberries, greenhouse",organic,1421,1.620752148
"Strawberries, greenhouse",organic,1511,2.640453451
"Strawberries, greenhouse",organic,1512,0.377598007
"Strawberries, greenhouse",organic,1521,0.958530633
"Strawberries, greenhouse",organic,1522,0.137911155
"Strawberries, greenhouse",organic,1611,1.549339754
"Strawberries, greenhouse",organic,1612,15.35130453
"Strawberries, greenhouse",organic,1613,5.288133024
"Strawberries, greenhouse",organic,1614,9.944581819
"Strawberries, greenhouse",organic,1615,91.29408132
"Strawberries, greenhouse",organic,1616,9.440334721
"Strawberries, greenhouse",organic,1617,1.114561524
"Strawberries, greenhouse",organic,1621,1.373068524
"Strawberries, greenhouse",organic,1622,25.31829898
"Strawberries, greenhouse",organic,1623,98.02705778
"Strawberries, greenhouse",organic,1711,5.021128732
"Strawberries, greenhouse",organic,1712,1.07562749
"Strawberries, greenhouse",organic,1713,0.924245205
"Strawberries, greenhouse",organic,1721,0
"Strawberries, greenhouse",organic,1722,1.257109074
"Strawberries, greenhouse",organic,1723,4.424409496
"Strawberries, greenhouse",organic,1724,1.084559072
"Strawberries, greenhouse",organic,1811,5.5752962
"Strawberries, greenhouse",organic,1812,24.19800465
"Strawberries, greenhouse",organic,1813,0.618354311
"Strawberries, greenhouse",organic,1821,3.938170215
"Strawberries, greenhouse",organic,1911,1.180921603
"Strawberries, greenhouse",organic,1912,0.035097134
"Strawberries, greenhouse",organic,1921,1.237709959
"Strawberries, greenhouse",organic,1922,6.155268776
"Strawberries, greenhouse",organic,2011,12.80201822
"Strawberries, greenhouse",organic,2012,12.24664058
"Strawberries, greenhouse",organic,2019,0
"Strawberries, greenhouse",organic,2111,4.60194036
"Strawberries, greenhouse",organic,2121,9.982777299
"Strawberries, greenhouse",organic,2122,0.448161256
"Strawberries, greenhouse",organic,2211,13.29600172
"Strawberries, greenhouse",organic,2212,27.36235689
"Strawberries, greenhouse",organic,2221,34.72880819
"Strawberries, greenhouse",organic,2311,0.973701231
"Strawberries, greenhouse",organic,2312,0
"Strawberries, greenhouse",organic,2319,0
"Strawberries, greenhouse",organic,2331,0
"Strawberries, greenhouse",organic,2411,46.38244148
"Strawberries, greenhouse",organic,2412,19.99016066
"Strawberries, greenhouse",organic,2413,0.360529776
"Strawberries, greenhouse",organic,2414,15.89810942
"Strawberries, greenhouse",organic,2415,0
"Strawberries, greenhouse",organic,2419,0
"Strawberries, greenhouse",organic,2511,21.29519983
"Strawberries, greenhouse",organic,2512,16.06508039
"Strawberries, greenhouse",organic,2519,0
"Strawberries, greenhouse",organic,2521,0
"Strawberries, greenhouse",organic,311,10.02094426
"Strawberries, greenhouse",organic,312,0.263028819
"Strawberries, greenhouse",organic,321,149.4451693
"Strawberries, greenhouse",organic,322,59.48187843
"Strawberries, greenhouse",organic,411,6.214133012
"Strawberries, greenhouse",organic,421,289.96965
"Strawberries, greenhouse",organic,422,13.64673574
"Strawberries, greenhouse",organic,431,18.33838395
"Strawberries, greenhouse",organic,511,0.142162201
"Strawberries, greenhouse",organic,512,1.736212579
"Strawberries, greenhouse",organic,513,162.4230575
"Strawberries, greenhouse",organic,514,24.04164785
"Strawberries, greenhouse",organic,515,35.05404312
"Strawberries, greenhouse",organic,521,0.760878506
"Strawberries, greenhouse",organic,611,1.033259556
"Strawberries, greenhouse",organic,612,13.38598431
"Strawberries, greenhouse",organic,621,3.55617263
"Strawberries, greenhouse",organic,622,1.598426152
"Strawberries, greenhouse",organic,711,2.165113382
"Strawberries, greenhouse",organic,731,6.905441136
"Strawberries, greenhouse",organic,811,98.76582102
"Strawberries, greenhouse",organic,812,53.5067166
"Strawberries, greenhouse",organic,813,0.117764386
"Strawberries, greenhouse",organic,814,0.192197596
"Strawberries, greenhouse",organic,821,2.004101015
"Strawberries, greenhouse",organic,831,9.652665004
"Strawberries, greenhouse",organic,911,5.452500139
"Strawberries, greenhouse",organic,912,113.2063304
"Strawberries, greenhouse",organic,913,11.99947783
Sugar beet,conventional,1011,360.7642839
Sugar beet,conventional,111,0
Sugar beet,conventional,1111,1634.296845
Sugar beet,conventional,1112,307.1289339
Sugar beet,conventional,112,0
Sugar beet,conventional,1121,4661.246318
Sugar beet,conventional,1122,985.7552306
Sugar beet,conventional,1123,1194.563761
Sugar beet,conventional,1124,129.0662066
Sugar beet,conventional,1131,0
Sugar beet,conventional,1211,5597.652487
Sugar beet,conventional,1212,2144.318756
Sugar beet,conventional,1213,738.8228328
Sugar beet,conventional,1214,3574.038412
Sugar beet,conventional,1215,2356.94664
Sugar beet,conventional,1216,4066.502048
Sugar beet,conventional,1221,11.95363855
Sugar beet,conventional,1222,1168.964744
Sugar beet,conventional,1311,16.398
Sugar beet,conventional,1321,707.3216722
Sugar beet,conventional,1322,0
Sugar beet,conventional,1331,0.896
Sugar beet,conventional,1411,0
Sugar beet,conventional,1412,0
Sugar beet,conventional,1421,0
Sugar beet,conventional,1511,0
Sugar beet,conventional,1512,0
Sugar beet,conventional,1521,0
Sugar beet,conventional,1522,0
Sugar beet,conventional,1611,0
Sugar beet,conventional,1612,0
Sugar beet,conventional,1613,0
Sugar beet,conventional,1614,0
Sugar beet,conventional,1615,0
Sugar beet,conventional,1616,0
Sugar beet,conventional,1617,0
Sugar beet,conventional,1621,0
Sugar beet,conventional,1622,0
Sugar beet,conventional,1623,0
Sugar beet,conventional,1711,0
Sugar beet,conventional,1712,0
Sugar beet,conventional,1713,0
Sugar beet,conventional,1721,0
Sugar beet,conventional,1722,0
Sugar beet,conventional,1723,0
Sugar beet,conventional,1724,0
Sugar beet,conventional,1811,0
Sugar beet,conventional,1812,0
Sugar beet,conventional,1813,0
Sugar beet,conventional,1821,0
Sugar beet,conventional,1911,0
Sugar beet,conventional,1912,0
Sugar beet,conventional,1921,0
Sugar beet,conventional,1922,0
Sugar beet,conventional,2011,0
Sugar beet,conventional,2012,0
Sugar beet,conventional,2019,0
Sugar beet,conventional,2111,0
Sugar beet,conventional,2121,0
Sugar beet,conventional,2122,0
Sugar beet,conventional,2211,0
Sugar beet,conventional,2212,0
Sugar beet,conventional,2221,0
Sugar beet,conventional,2311,0
Sugar beet,conventional,2312,0
Sugar beet,conventional,2319,0
Sugar beet,conventional,2331,0
Sugar beet,conventional,2411,0
Sugar beet,conventional,2412,0
Sugar beet,conventional,2413,0
Sugar beet,conventional,2414,0
Sugar beet,conventional,2415,0
Sugar beet,conventional,2419,0
Sugar beet,conventional,2511,0
Sugar beet,conventional,2512,0
Sugar beet,conventional,2519,0
Sugar beet,conventional,2521,0
Sugar beet,conventional,311,0
Sugar beet,conventional,312,0
Sugar beet,conventional,321,0
Sugar beet,conventional,322,0
Sugar beet,conventional,411,0
Sugar beet,conventional,421,0
Sugar beet,conventional,422,0
Sugar beet,conventional,431,0
Sugar beet,conventional,511,0
Sugar beet,conventional,512,0
Sugar beet,conventional,513,0
Sugar beet,conventional,514,0
Sugar beet,conventional,515,0
Sugar beet,conventional,521,0
Sugar beet,conventional,611,0
Sugar beet,conventional,612,0
Sugar beet,conventional,621,0
Sugar beet,conventional,622,0
Sugar beet,conventional,711,0
Sugar beet,conventional,731,0
Sugar beet,conventional,811,53.30312943
Sugar beet,conventional,812,0
Sugar beet,conventional,813,0
Sugar beet,conventional,814,0
Sugar beet,conventional,821,1.626
Sugar beet,conventional,831,0
Sugar beet,conventional,911,0
Sugar beet,conventional,912,0
Sugar beet,conventional,913,0
Sugar beet,organic,1011,11.90171607
Sugar beet,organic,111,0
Sugar beet,organic,1111,7.979155127
Sugar beet,organic,1112,1.557066103
Sugar beet,organic,112,0
Sugar beet,organic,1121,22.75768174
Sugar beet,organic,1122,4.812769434
Sugar beet,organic,1123,5.832238855
Sugar beet,organic,1124,0.311793413
Sugar beet,organic,1131,0
Sugar beet,organic,1211,27.32951341
Sugar beet,organic,1212,10.46924373
Sugar beet,organic,1213,3.607167212
Sugar beet,organic,1214,17.44958819
Sugar beet,organic,1215,11.50736044
Sugar beet,organic,1216,19.85395173
Sugar beet,organic,1221,0.058361452
Sugar beet,organic,1222,5.707256339
Sugar beet,organic,1311,0
Sugar beet,organic,1321,0.102327781
Sugar beet,organic,1322,0
Sugar beet,organic,1331,0
Sugar beet,organic,1411,0
Sugar beet,organic,1412,0
Sugar beet,organic,1421,0
Sugar beet,organic,1511,0
Sugar beet,organic,1512,0
Sugar beet,organic,1521,0
Sugar beet,organic,1522,0
Sugar beet,organic,1611,0
Sugar beet,organic,1612,0
Sugar beet,organic,1613,0
Sugar beet,organic,1614,0
Sugar beet,organic,1615,0
Sugar beet,organic,1616,0
Sugar beet,organic,1617,0
Sugar beet,organic,1621,0
Sugar beet,organic,1622,0
Sugar beet,organic,1623,0
Sugar beet,organic,1711,0
Sugar beet,organic,1712,0
Sugar beet,organic,1713,0
Sugar beet,organic,1721,0
Sugar beet,organic,1722,0
Sugar beet,organic,1723,0
Sugar beet,organic,1724,0
Sugar beet,organic,1811,0
Sugar beet,organic,1812,0
Sugar beet,organic,1813,0
Sugar beet,organic,1821,0
Sugar beet,organic,1911,0
Sugar beet,organic,1912,0
Sugar beet,organic,1921,0
Sugar beet,organic,1922,0
Sugar beet,organic,2011,0
Sugar beet,organic,2012,0
Sugar beet,organic,2019,0
Sugar beet,organic,2111,0
Sugar beet,organic,2121,0
Sugar beet,organic,2122,0
Sugar beet,organic,2211,0
Sugar beet,organic,2212,0
Sugar beet,organic,2221,0
Sugar beet,organic,2311,0
Sugar beet,organic,2312,0
Sugar beet,organic,2319,0
Sugar beet,organic,2331,0
Sugar beet,organic,2411,0
Sugar beet,organic,2412,0
Sugar beet,organic,2413,0
Sugar beet,organic,2414,0
Sugar beet,organic,2415,0
Sugar beet,organic,2419,0
Sugar beet,organic,2511,0
Sugar beet,organic,2512,0
Sugar beet,organic,2519,0
Sugar beet,organic,2521,0
Sugar beet,organic,311,0
Sugar beet,organic,312,0
Sugar beet,organic,321,0
Sugar beet,organic,322,0
Sugar beet,organic,411,0
Sugar beet,organic,421,0
Sugar beet,organic,422,0
Sugar beet,organic,431,0
Sugar beet,organic,511,0
Sugar beet,organic,512,0
Sugar beet,organic,513,0
Sugar beet,organic,514,0
Sugar beet,organic,515,0
Sugar beet,organic,521,0
Sugar beet,organic,611,0
Sugar beet,organic,612,0
Sugar beet,organic,621,0
Sugar beet,organic,622,0
Sugar beet,organic,711,0
Sugar beet,organic,731,0
Sugar beet,organic,811,0.032870568
Sugar beet,organic,812,0
Sugar beet,organic,813,0
Sugar beet,organic,814,0
Sugar beet,organic,821,0
Sugar beet,organic,831,0
Sugar beet,organic,911,0
Sugar beet,organic,912,0
Sugar beet,organic,913,0
Sunflower seeds,conventional,1011,858.4446081
Sunflower seeds,conventional,111,787.0499099
Sunflower seeds,conventional,1111,1138.557603
Sunflower seeds,conventional,1112,877.8951869
Sunflower seeds,conventional,112,327.1880587
Sunflower seeds,conventional,1121,5237.131448
Sunflower seeds,conventional,1122,2300.99203
Sunflower seeds,conventional,1123,2881.958897
Sunflower seeds,conventional,1124,186.4843275
Sunflower seeds,conventional,1131,0
Sunflower seeds,conventional,1211,6450.376492
Sunflower seeds,conventional,1212,3337.27515
Sunflower seeds,conventional,1213,2086.722567
Sunflower seeds,conventional,1214,4753.461466
Sunflower seeds,conventional,1215,4575.710163
Sunflower seeds,conventional,1216,6402.307955
Sunflower seeds,conventional,1221,201.4646164
Sunflower seeds,conventional,1222,1665.611096
Sunflower seeds,conventional,1311,1286.017971
Sunflower seeds,conventional,1321,1556.786982
Sunflower seeds,conventional,1322,0
Sunflower seeds,conventional,1331,344.9488035
Sunflower seeds,conventional,1411,3.025961735
Sunflower seeds,conventional,1412,34.04206952
Sunflower seeds,conventional,1421,6.803404034
Sunflower seeds,conventional,1511,13.19791928
Sunflower seeds,conventional,1512,997.3700136
Sunflower seeds,conventional,1521,55.84439277
Sunflower seeds,conventional,1522,3.278125213
Sunflower seeds,conventional,1611,78.9369341
Sunflower seeds,conventional,1612,634.6714003
Sunflower seeds,conventional,1613,211.4933499
Sunflower seeds,conventional,1614,663.6936797
Sunflower seeds,conventional,1615,733.1978763
Sunflower seeds,conventional,1616,774.3522919
Sunflower seeds,conventional,1617,197.0346377
Sunflower seeds,conventional,1621,708.1301547
Sunflower seeds,conventional,1622,2878.48117
Sunflower seeds,conventional,1623,1780.209026
Sunflower seeds,conventional,1711,76.33342652
Sunflower seeds,conventional,1712,42.07766852
Sunflower seeds,conventional,1713,0
